,gvkey,tic,curncd,exesign,currtr,src,auop,gsubind,aoloch,aoloch_std,at,at_std,bkvlps,bkvlps_std,caps,caps_std,capx,capx_std,ceq,ceq_std,ceqt,ceqt_std,ch,ch_std,chech,chech_std,ci,ci_std,cibegni,cibegni_std,cogs,cogs_std,cshpri,cshpri_std,dcpstk,dcpstk_std,defrev,defrev_std,dilavx,dilavx_std,dlc,dlc_std,dltr,dltr_std,dltt,dltt_std,dp,dp_std,dpact,dpact_std,dvc,dvc_std,dvt,dvt_std,ebit,ebit_std,epsfi,epsfi_std,epsfx,epsfx_std,epspi,epspi_std,esopct,esopct_std,esubc,esubc_std,fincf,fincf_std,fopo,fopo_std,gdwl,gdwl_std,gp,gp_std,icapt,icapt_std,intan,intan_std,intpn,intpn_std,invch,invch_std,invt,invt_std,ivncf,ivncf_std,lct,lct_std,lse,lse_std,lt,lt_std,mii,mii_std,msa,msa_std,ni,ni_std,nopi,nopi_std,np,np_std,oancf,oancf_std,opeps,opeps_std,pi,pi_std,pnca,pnca_std,ppegt,ppegt_std,prca,prca_std,pstk,pstk_std,re,re_std,rect,rect_std,revt,revt_std,seq,seq_std,siv,siv_std,spce,spce_std,sppiv,sppiv_std,sstk,sstk_std,teq,teq_std,tot_tax,tot_tax_std,tstk,tstk_std,wcap,wcap_std,xacc,xacc_std,xint,xint_std,xopr,xopr_std,xsga,xsga_std,rest_count,rest_sum_diff,rest_count_of_diffs,rest_a_sum_diff,rest_a_count_of_diffs,st_prc_end,st_per_growth,st_per_currentToMax,st_per_lowToStart,st_volatility,sec_ajexm,sec_ajpm,sec_trfm_mean,sec_trfm_std,sec_trt1m_mean,sec_trt1m_std,rat_spcsrc,lawsuit,SettlementAmount
254,164275,LBMH,USD,1,1.0,5,1,30101010,-11.901500000000002,2.744732576530302,39.120999999999995,8.29819631004232,0.5324,0.07222715901930524,34.6055,2.9343661865327353,0.368,0.7650369816769209,25.607,4.86510338190944,25.335,4.70317597480681,5.377,4.415861288204903,1.97,5.695425554776395,2.5505,2.857983263305321,2.5505,2.857983263305321,22.2625,4.995072797267322,47.983000000000004,5.199245938915889,0.0,0.0,0.0,0.0,2.6235,2.8502291135977114,0.07650000000000001,1.5439303470903945,0.826,0.47958419490220894,1.529,1.0667803585243465,0.7064999999999999,0.0846049643933499,2.537,0.8520114924889999,0.0,2.0925,0.0,2.0925,4.465999999999999,4.056954029811036,0.05,0.058309518948453015,0.05,0.058309518948453015,0.060000000000000005,0.05439056290693574,0.0,0.0,0.0,0.0,0.9605000000000001,4.550399433016842,5.1265,0.7915244258180962,0.0,0.0,34.558,7.171699891471568,27.6605,5.739146648239615,0.272,0.17521510589367953,0.0785,0.1334978152130838,-0.23800000000000002,0.6808442675580566,2.407,0.45796215273025925,-0.759,0.4759992997193729,8.497,1.5841973782749839,39.120999999999995,8.29819631004232,13.850999999999999,3.8028937556374975,0.0,0.0,0.0,0.0,2.5505,2.857983263305321,-0.3345,0.4615484806604827,0.0,0.2825,-1.4409999999999998,8.206140480355751,0.060000000000000005,0.05439056290693574,3.465,4.531221873475924,0.0,0.0,3.9749999999999996,0.48686026400463916,0.0,0.0,0.0,0.0,-8.996500000000001,2.6356652544155397,7.848000000000001,1.5335417340261728,56.8205,12.036670009461366,25.607,4.86510338190944,0.0,0.0,2.551,2.8582564032407354,0.0,0.001632993161855452,0.202,4.283020303088309,25.607,4.86510338190944,5.95,4.779647572433208,0.05,0.215,10.437000000000001,3.1245551149990405,1.17,0.12333795036403047,0.079,0.5949313685908092,52.6065,9.695378533954548,29.875,4.787477693594684,1.0,0.0019999999999998908,1.0,0.0,0.0,3.37,0.5,0.56,-0.78,0.63,1.0,1.0,1.0140535229774674,0.025001952591294112,2.0926187554792888,14.337210752155867,0.0,0.0,
255,164342,CHBT,USD,1,1.0,5,2,30302010,0.8845000000000001,3.2398648505763323,247.29699999999997,20.572523980218538,9.0017,1.2650528483690575,83.9855,1.5718212366551103,13.834499999999998,1.010480578734693,199.3875,27.31038207196426,195.96900000000002,25.116577983143586,109.92750000000001,44.65870900507537,-2.9054999999999995,65.33584995748251,16.479,15.976756499677903,15.516,14.169036061661595,26.9405,5.450490887678528,22.15,1.2878813027604696,0.0,0.0,14.375,3.9142670131200807,15.516,8.817669760203088,9.5615,10.477935117824185,0.0,4.525,0.0,2.374,4.2055,1.3033038466400175,14.368,5.724214997126972,0.0,0.0,0.0,0.0,26.719,14.690921717736664,0.745,0.38369910085899345,0.745,0.38369910085899345,0.745,0.6321919539717874,0.0,0.0,0.0,0.0,7.9555,39.883609937750954,4.544,11.34078717138571,0.0,0.0,55.34049999999999,18.86481661718449,201.7615,27.89611483552265,3.3875,2.4961716020070948,0.829,2.458789268454429,-0.21150000000000002,0.23551415385633762,1.8575,0.4781912971465151,-18.8695,33.59819723834401,53.3835,15.129714967572921,247.29699999999997,20.572523980218538,55.7575,14.63651116215883,0.0,0.0,0.0,0.0,15.516,14.169036061661595,1.337,7.053844436428503,9.5615,10.477935117824185,25.031,12.51050719728554,0.775,0.435382973178021,21.317500000000003,16.744658262661957,0.0,0.0,79.9795,25.961940225067924,0.0,0.0,0.0,0.0,118.14,27.24381003090427,28.209,4.079358977421166,78.53999999999999,20.736721074380753,199.3875,27.31038207196426,0.0,0.0,15.516,14.169036061661595,0.0,0.1485,0.0,37.453,199.3875,27.31038207196426,5.8015,2.9897021451419974,2.742,1.3699999999999999,91.537,32.66416763953022,27.752,,0.4985,2.3147061728579432,51.326499999999996,10.34326039425351,25.2805,6.329342409234417,2.0,3.5700000000000003,2.0,0.0,0.0,2.6,-0.83,0.13,-1.0,0.96,1.0,1.0,1.0,0.0,0.26854058871515624,29.62589201562239,0.0,1.0,0.0
256,164408,BDBD,USD,1,1.0,5,1,30202030,0.486,1.334140516087667,601.7929999999999,152.4134262917805,5.5474,0.28310658034269237,543.951,11.236955741362202,6.4015,10.058289864584339,328.552,18.146719822968944,-174.599,71.94455604144069,9.734,5.4683265569398225,3.8345,4.057552012400252,6.258,67.58404667461595,6.9315,68.16028430288418,169.5065,58.35844418976571,59.4495,1.1809384333373754,0.0,0.0,-0.9445,1.4000850867000905,6.9315,68.18498395296919,4.4315,2.8923999838657632,69.422,107.40862431387902,162.1525,115.77799641375442,10.6185,6.064376603026343,6.349500000000001,4.985523108628287,0.0,0.0,0.0,0.0,33.5785,14.814725984641093,0.115,1.10757994444344,0.115,1.10757994444344,0.115,1.10757994444344,0.0,0.0,0.0,0.0,54.12650000000001,54.84871711276999,8.491999999999999,66.93434507722225,294.3945,46.15811976962089,152.48450000000003,40.8245406791879,490.70450000000005,134.0069834060275,503.15099999999995,89.07638812652131,6.9639999999999995,5.136893548958682,-2.3840000000000003,2.353550721781878,20.494999999999997,12.095869553281402,-80.8175,56.19780223757272,56.426,18.46169817712697,601.7929999999999,152.4134262917805,273.241,134.18858855978277,0.0,0.0695,0.0,0.0,6.9315,68.18498395296919,0.1615,1.757601087657075,0.0,0.0,28.412,6.633101989265656,0.235,0.10935416468216166,13.482,68.88038261302464,0.0,0.0,28.848999999999997,25.355392475434755,0.0,0.0,0.0,0.0,-199.81,8.820886213036284,27.377000000000002,15.09887282768706,321.991,99.13531129177267,328.552,18.146719822968944,0.0,0.0,7.190999999999999,4.651519491879329,0.0,0.1815,0.0,1.2930000000000001,328.552,18.7385862237968,57.1445,6.10590427373375,15.595,2.5735000000000006,10.986,19.99348229423779,29.4615,10.260649784492209,9.329,7.441343712663728,277.794,78.84988265474253,111.6455,21.14047779931508,4.0,167.08100000000002,4.0,0.0,0.0,12.8,1.03,0.69,-0.47,0.5,1.0,1.0,1.0,0.0,2.6068286273380177,14.469749014457959,0.0,1.0,0.0
257,164700,CKGT,USD,1,1.0,8,1,30302010,0.762,,48.468,,2.0297,,14.26,,2.463,,45.173,,16.067,,2.63,,-0.28800000000000003,,13.277999999999999,,11.790999999999999,,21.736,,20.987,,0.052000000000000005,,4.314,,11.790999999999999,,0.917,,0.0,,0.0,,1.3519999999999999,,2.638,,0.0,,0.0,,11.317,,0.56,,0.56,,0.56,,0.0,,0.0,,1.614,,-2.927,,0.0,,14.294,,45.225,,29.105999999999998,,0.0,,1.055,,1.385,,-13.276,,2.7739999999999996,,48.468,,3.2430000000000003,,0.0,,0.0,,11.790999999999999,,3.585,,0.917,,10.648,,0.56,,14.847999999999999,,0.0,,10.565999999999999,,0.0,,0.052000000000000005,,30.891,,7.417000000000001,,36.03,,45.225,,0.0,,11.792,,0.002,,1.661,,45.225,,3.057,,0.0,,8.66,,,,0.054000000000000006,,23.361,,1.625,,1.0,0.0519999999999996,1.0,0.0,0.0,0.01,-1.0,0.0,-1.0,1.25,1.0,1.0,1.0,0.0,-2.580703053290268,43.182412818125165,3.0,0.0,
258,165124,SYUT,USD,1,1.0,5,1,30302010,3.358,10.66670357701947,447.913,76.54617354708205,1.0715,0.4337785379660916,135.44,26.310917464049027,16.115,9.192610581331072,61.396,25.148756997116184,46.169,25.70936999811547,64.793,18.634383080746193,11.865,6.24827821883757,-24.776999999999997,41.28439939371772,-24.872,39.466636646666515,189.838,21.709336302614133,57.301,1.428941916244325,0.0,0.0,28.828000000000003,3.0740250974902597,-24.615,39.43547197004241,162.44,35.13219889645395,64.596,40.244864730795165,97.471,46.510671944189326,11.78,2.4312255551470328,51.24,20.06809873406048,0.0,0.0,0.0,0.0,-19.828,37.21866856431057,-0.46,0.689746330182336,-0.46,0.689746330182336,-0.46,0.689746330182336,0.0,0.0,0.0,0.0,50.772,54.162751732163684,4.369,3.1672806159227505,0.0,0.6426459367334395,109.49799999999999,36.34654633799476,144.188,51.00233030754575,14.575,2.7468721666652045,12.779000000000002,3.0738129741414006,-5.685,31.368599861963876,75.499,14.227796255921017,-38.314,56.5616789593449,248.468,39.902978789809666,447.913,76.54617354708205,350.82099999999997,83.00158316984077,-0.257,0.31708705429266576,0.0,0.0,-24.615,39.43547197004241,5.934,2.4205231252768478,115.917,17.547032712114035,-5.744,52.09494932044756,-0.4,0.7004641318440223,-27.035,37.44976218883105,0.0,0.0,186.142,35.211068718515214,0.0,0.0,0.0,0.0,-60.153,31.906837005569827,44.278,12.212499486182178,291.88599999999997,51.47492065074022,61.396,25.148756997116184,0.0,0.0,-24.615,39.95034303607417,0.01,1.6312520651327924,0.0,28.040292437847363,61.256,25.373905578369296,0.26,20.100541278781524,0.0,0.0,-25.01,20.839825726238693,36.982,12.885141586338895,14.276,3.133343693245284,293.449,16.987582023348708,112.12799999999999,7.036417106738347,3.0,7.572999999999947,3.0,-0.6420000000000528,0.0,6.81,-0.53,0.27,-0.74,0.56,1.0,1.0,1.0,0.0,-0.24509686604911385,14.495706790528118,0.0,0.0,
259,165510,SEED,CNY,1,0.1633986928,5,1,30202010,11.314,14.65423818104055,147.479,26.471100197510992,1.7605,0.07455558888060179,62.55149999999999,3.1449027939402683,9.586,5.8361681706978485,41.0865,1.3415489803457301,30.078000000000003,1.431382170025415,22.938000000000002,11.472674942372128,0.10249999999999981,21.941502971917547,0.7025,5.251831077506842,0.5394999999999999,5.312300882542956,51.925,4.970619570704108,23.224,0.12976388814561257,0.0,0.0,-1.001,0.2786126343151005,0.49850000000000005,4.577552803263624,9.545,14.944073161848035,0.0,8.8105,2.7845,5.0956400317657184,3.63,0.6980507980560345,10.067499999999999,2.1746689211617176,0.0,0.0,0.0,0.0,0.8265,4.5348341663909455,0.02,0.1960229578391266,0.02,0.1960229578391266,0.02,0.20049937655763422,0.0,0.0,-0.742,0.47796330054374114,2.2655000000000003,23.01459872016021,4.298,2.1726720875456564,1.9304999999999999,0.29101016591635903,33.274,3.512389725433856,52.305,7.8745017778904565,11.1385,0.3164652429572639,0.9584999999999999,0.7123100916501651,-6.944,20.03697170025118,43.64,19.103671381438705,-16.986,12.30569958393264,92.734,17.413156125470202,147.479,26.471100197510992,97.9585,23.694957471650653,0.956,1.270302195017653,0.0,0.0,0.49850000000000005,4.577552803263624,1.8265,1.0171723469173417,9.227,13.774803035494433,9.517,28.129268071707802,0.030000000000000002,0.1518771433319269,1.2,5.386345970754818,0.0,0.0,50.196,18.185964377324986,0.0,0.0,0.0,0.0,-16.299500000000002,1.9173727467553088,3.0175000000000005,3.8414966267502217,87.6325,4.730021493961031,41.0865,1.3415489803457301,0.0,3.7365,0.49850000000000005,3.7217807005966015,-0.178,1.9686627440981352,0.20800000000000002,0.4627716319453185,49.5205,3.130190555967269,1.061,0.8106385857252706,4.64,0.646354134098845,-5.377,9.223386164166246,3.05,0.76091277423894,0.9584999999999999,0.7123100916501651,79.342,6.024870842322404,27.0295,1.755729739073375,0.0,0.0,0.0,0.0,0.0,2.16,-0.82,0.14,-0.9,0.79,1.0,1.0,1.0,0.0,-1.6885668620321186,16.623204818936024,0.0,0.0,
260,165691,ROX,USD,1,1.0,5,1,30201020,-0.11800000000000001,0.9432548966212684,31.355,2.364080899630975,0.1167,0.06578103830132206,142.053,8.994963351787488,0.20199999999999999,0.09262019218291441,17.255,3.952626569763452,4.368,6.7236132919732965,0.909,0.36376778307046376,-0.23399999999999999,1.2376680895942984,-5.278,1.1573821754286697,-4.96,1.861965171532486,17.509,4.330458324473289,107.63600000000001,4.459253468911588,0.067,0.9357417913078373,-1.7690000000000001,0.10422235844577686,-6.193,2.2734858697603557,0.08900000000000001,0.21569770513382844,0.589,2.109010265503703,5.706,3.3855916765020555,0.92,0.027003703449712264,1.3530000000000002,0.20969787791010186,0.0,0.0,0.384,0.36499561641203315,-3.877,1.8667835171760006,-0.06,0.01788854381999832,-0.06,0.01788854381999832,-0.06,0.01788854381999832,0.0,0.0,0.023,0.2191547398529176,4.336,2.769942057155709,0.391,3.4347073092186475,0.9940000000000001,0.3550763298221946,12.525,2.8954506212332483,22.599,2.281684969490748,11.545,1.7705797638061953,0.248,0.3269926604680906,-1.199,1.8677161186861349,10.732999999999999,2.4050110810555534,-0.294,1.9237032775352856,6.797999999999999,1.127961568494246,31.355,2.364080899630975,14.213,4.440546903254147,0.312,0.3561088316793056,0.0,0.0,-5.449,2.1747786783946546,-0.31,3.086763466804672,0.0,0.03855126457069859,-4.986000000000001,0.7859473264793257,-0.06,0.019493588689617928,-5.1080000000000005,2.0225391714377254,0.0,0.0,1.974,0.23185275499764935,0.0,0.0,0.0,0.03725184559186296,-125.87899999999999,10.633870640552288,6.391,1.4173322475693546,30.034000000000002,7.187387390422195,17.324,3.9295982873571167,0.0,0.0,-5.947,2.21520574665199,0.0,0.18156871977298292,0.008,3.6388244255528464,17.996,3.656407430798707,7.128,0.2977893550817425,0.0,0.0,11.594000000000001,3.314365897121196,0.7340000000000001,0.22840030647965429,0.5885,0.2809827989990372,32.997,5.375429889785563,15.654000000000002,1.1446522616061183,3.0,3.74,4.0,0.0,0.0,0.83,1.44,0.54,-0.44,0.57,1.0,1.0,1.0,0.0,2.8045535874620433,15.39972310551573,0.0,0.0,
261,165702,SUSS,USD,1,1.0,5,1,30101030,-4.706,7.685697382150821,1235.2875,291.3929182866036,17.1999,3.131034916631667,272.899,45.56429322397091,150.29149999999998,46.72192834472911,361.82300000000004,89.62131116490468,78.74249999999999,81.55728559525916,84.2535,118.79604888210719,51.294000000000004,185.46143227883437,40.1375,22.961884408369738,40.1375,22.961884408369738,5072.8015,923.4510252146567,19.0085,2.197366757431871,0.0,0.0,0.0,0.0,30.528,23.48630793143103,0.5425,0.6080413226089161,253.8055,279.293541659428,440.2965,99.4518089210381,49.376999999999995,7.533272507129065,217.677,57.54986207629,0.0,0.0,0.0,0.0,108.015,23.43358231790437,1.425,1.2426450284239126,1.425,1.2426450284239126,1.465,1.2721897133158508,0.0,0.0,,,37.3945,264.10197592407366,14.362499999999999,15.061489332621347,244.398,5.993280035450812,433.346,75.25665187432493,892.808,246.81805065861107,283.08050000000003,8.701690309934069,38.111000000000004,7.31305136382892,-12.846,4.83937991895656,106.8855,18.562914803446148,-106.931,120.59806728239886,213.4665,34.95782835908623,1235.2875,291.3929182866036,755.065,119.99066804964455,2.293,8.740540734607517,0.0,0.0,30.528,23.48630793143103,-0.8685,0.8993829366108003,0.0,0.0,104.433,12.386693761183139,1.9500000000000002,0.8088829746426036,61.781,35.082852035099236,0.0,0.0,755.874,202.33625862307363,0.0,0.0,0.0,0.0,97.5615,49.17140553207727,90.5745,34.91078917636591,5506.147499999999,998.2351417339838,361.82300000000004,89.62131116490468,174.581,455.8920937797854,30.528,23.004295519170615,3.193,,40.464999999999996,98.26156281535862,467.817,201.69031247000933,94.311,31.334136809290502,6.722999999999999,4.227656669677265,80.5885,116.17139598885775,37.162499999999994,5.515789124564744,42.239999999999995,9.817034039532173,5335.1525,975.3330462299781,262.351,52.17745692905446,3.0,131.2109999999999,3.0,109.26699999999983,2.0,79.67,7.93,0.98,-0.07,0.62,1.0,1.0,1.0,0.0,4.636538968798159,9.46759123881217,0.0,0.0,
262,165786,CSNG,USD,1,1.0,5,2,30202030,0.342,0.4312242262829552,8.173,2.222270010597272,0.0569,0.07106154609444783,7.371,0.1691242147062334,0.016,0.059534303836807675,2.5269999999999997,3.1432620529210307,2.521,3.1417998557090376,0.024,0.02753785273643051,-0.045,0.0487476495159852,-2.773,1.5030731851776216,-2.925,1.307846448683229,3.359,0.43650085910568376,44.347,1.817093283241121,0.0,0.0,0.7125,0.3904633999066579,-2.844,1.0264620467086611,1.818,0.9733808778342286,0.0,0.04387862045841156,0.809,0.5256751214707933,0.08199999999999999,0.057587614409118686,0.802,0.3313643513314813,0.0,0.0,0.0,0.0,-1.364,0.3642915499065733,-0.07,0.026457513110645908,-0.06,0.02081665999466133,-0.07,0.026457513110645908,0.0,0.0,0.0,,0.8859999999999999,0.9393822438177122,1.0290000000000001,0.9475153472811578,0.0,0.0,0.8909999999999999,0.14749915253993834,2.5269999999999997,3.220847248784083,0.006,0.0015275252316519466,0.013000000000000001,0.07447370900749696,0.738,0.3710152737197396,2.289,1.3150577934068144,-0.032,0.07642207360006227,4.34,1.1307308845756945,8.173,2.222270010597272,5.646,0.9329556974119039,0.0,0.0,0.0,0.0,-2.925,1.307846448683229,0.0,0.0,1.3330000000000002,0.4420542953077145,-1.051,1.0046762330887167,-0.04,0.010000000000000002,-2.844,0.9926666107006923,0.0,0.0,2.432,0.8733283078735817,0.0,0.0,0.0,0.0,-4.888,3.307705599555881,1.484,0.7048028093020061,4.157,0.3968891532909405,2.5269999999999997,3.1432620529210307,0.0,0.009237604307034013,-2.844,1.0051170744412476,0.0,0.032908965343808674,0.05,1.0822431950968014,2.5269999999999997,3.1432620529210307,0.0,0.031864295588218065,0.0,0.0,-0.5479999999999999,1.395439835081876,0.289,0.032924155266308625,0.263,0.051964731629570986,5.077,0.5239570593092532,2.173,0.45246436323759254,2.0,1.7079999999999997,4.0,-0.04700000000000015,0.0,0.02,-0.83,0.01,-1.0,0.92,1.0,1.0,0.9642857142857143,0.1889822365046136,45.333956706277085,208.16936339178793,0.0,0.0,
263,165832,FEEDQ,USD,1,1.0,5,1,30202030,-8.827,,223.495,,2.439,,125.787,,21.136,,125.29299999999999,,97.14200000000001,,12.4,,-25.18,,-39.043,,-42.998999999999995,,225.295,,47.458,,0.9890000000000001,,13.743000000000002,,-42.70399999999999,,7.244,,0.42100000000000004,,66.877,,3.647,,5.813,,0.0,,0.0,,-9.801,,-0.9,,-0.9,,-0.9,,0.0,,0.0,,17.94,,32.438,,22.366,,18.319000000000003,,192.324,,28.151,,0.826,,1.459,,84.58,,-33.57,,31.171,,223.495,,98.04799999999999,,-0.295,,0.0,,-42.70399999999999,,0.036000000000000004,,4.551,,-9.982000000000001,,-0.48,,-41.763999999999996,,0.0,,71.817,,0.0,,0.0,,1.3130000000000002,,21.872,,243.614,,125.29299999999999,,0.0,,-28.656,,2.659,,12.999,,125.447,,4.883,,1.859,,91.72399999999999,,7.941,,1.365,,249.768,,24.473000000000003,,1.0,30.634000000000004,1.0,0.0,0.0,0.21,-0.96,0.04,-1.0,1.11,1.0,1.0,1.0,0.0,-1.5775120658628823,33.91727846344706,1.0,0.0,
264,170527,POST,USD,1,1.0,5,1,30202030,9.0,38.195462208662086,3067.1,380.35647643581245,38.103750000000005,0.5452500389729422,1394.9,172.95831867822955,27.6,8.083883142813646,1498.15,349.5968285039209,-775.6,225.78198186155893,31.5,191.97651549082767,27.8,165.46670108111383,27.799999999999997,209.1541696133899,32.55,209.2035133548192,494.54999999999995,29.887901677211573,34.4,0.8717797887081323,0.0,0.0,-6.55,11.852531375195763,29.85,208.65018571762644,7.65,32.26642992337392,2.2,84.59209970992168,823.4,326.3684765721101,60.95,9.4097024395036,163.7,71.51027898141638,0.0,0.0,0.0,2.7,178.3,38.33426448144444,0.875,6.049564033878805,0.875,6.049564033878805,0.875,6.049564033878805,0.0,0.0,-1.1,1.2701705922171767,-84.75,376.00933499050257,40.05,240.29598935479552,1459.45,189.58292820469538,492.35,8.996804988438956,2496.2,382.2414027810173,2282.95,264.76130602236174,51.45,13.192169394505717,-3.5500000000000003,12.513193037750197,74.5,25.512921562742807,-27.6,200.3242766948962,130.35000000000002,31.722166277436564,3067.1,380.35647643581245,1394.65,324.3303151623871,0.0,0.0,0.0,0.0,32.55,209.2035133548192,-0.10000000000000003,1.2473304828045106,0.0,0.0,139.7,11.644025649805714,1.3,1.6120044458168636,51.35,229.71472888490774,0.45499999999999996,0.8109819151292258,572.3,49.54849476354786,-0.5525,0.5540908469435916,0.0,0.0,23.25,15.90990257669732,62.6,12.001770702692165,982.45,33.81837518273161,1498.15,349.5968285039209,0.0,0.0,32.0925,55.23861096793317,0.0,0.0,0.0,117.0,1498.15,349.5968285039209,335.95,64.82645421945168,26.7,30.830504374726015,78.05,237.69727245665513,35.25,12.994614268996214,55.9,15.30620789091799,731.75,49.632272766819725,249.35,30.55698228992298,3.0,814.62,8.0,66.72,3.0,101.13,2.79,0.75,-0.15,0.48,1.0,1.0,1.0,0.0,2.4372687527338206,6.784132497290024,0.0,0.0,
265,170535,BRFH,USD,1,1.0,5,1,30202030,-0.002,0.15908488300275422,0.7,1.8555966695378607,0.0124,0.022073136010393568,2.355,3.565720684518068,0.149,0.04600362304572688,0.586,1.4613015887671281,0.552,1.089520995667362,0.42100000000000004,1.3834053394914063,0.42100000000000004,1.494285559501039,-2.036,1.1661530774302318,-2.036,1.1661530774302318,0.009000000000000001,0.02608320021265284,48.707,8.963857558737384,0.0,0.11142860195359777,0.0,0.0,-2.036,1.1661530774302318,0.322,0.27399452549275505,0.0,0.3204293994002423,0.0,0.11142860195359777,0.035,0.04178915329763614,0.033,0.043920382511995495,0.0,0.0,0.0,0.0,-1.84,1.0176502346091216,-0.04,0.020816659994661327,-0.04,0.020816659994661327,-0.04,0.020816659994661327,0.0,0.0,0.0,0.0,0.973,2.4966062965553864,0.532,0.32752150056650225,0.0,0.0,0.0,0.03521836642056717,0.586,1.569903181728096,0.034,0.3856712762617062,0.0,0.03695041722813605,-0.013000000000000001,0.03382799629498226,0.013000000000000001,0.04121892769104989,-0.196,0.3653532537148123,0.792,0.502008964063392,0.7,1.8555966695378607,0.792,0.5798494057368113,0.0,0.0,0.0,0.0,-2.036,1.1661530774302318,0.0,0.0,0.0,0.3146558967083461,-0.992,0.7461784862439639,-0.04,0.020816659994661327,-2.036,1.1661530774302318,0.0,0.0,0.344,0.1522333734763833,0.0,0.0,0.0,0.0,-2.447,2.3148918621251693,0.021,0.03536947836765479,0.009000000000000001,0.061076454819622046,0.586,1.4613015887671281,0.0,0.0,-2.036,1.1661530774302318,0.0,0.0,0.973,2.232559368378215,0.586,1.4613015887671281,0.0,0.0,0.0,0.0,0.40299999999999997,1.1474846404200798,0.187,0.12066620626063179,0.196,0.14926151546865657,1.814,1.0244300854621557,1.805,1.003421313972019,0.0,0.0,0.0,0.0,0.0,0.7,1.8,0.52,-0.12,0.37,1.0,1.0,1.0,0.0,1.8154708476128236,22.302519532377843,0.0,0.0,
266,170592,3MCIG,USD,1,1.0,5,2,30203010,0.051,,0.017,,-0.0042,,0.045,,0.0,,-0.21,,-0.223,,0.004,,-0.006,,-0.107,,-0.107,,0.0,,50.0,,0.0,,0.0,0.0,-0.107,,0.0,,0.0,,0.0,,0.002,,0.0,,0.0,,0.0,,-0.107,,0.0,,0.0,,0.0,,0.0,,0.0,,0.064,,0.0,,0.0,,0.05,,-0.21,,0.013000000000000001,,,,0.0,,0.0,,-0.013000000000000001,,0.22699999999999998,,0.017,,0.22699999999999998,,0.0,,0.0,,-0.107,,0.0,,0.0,,-0.057,,0.0,,-0.107,,0.0,,0.0,,0.0,,0.0,,-0.26,,0.0,,0.05,,-0.21,,0.0,,-0.107,,0.0,,0.0,,-0.21,,0.0,0.0,0.0,,-0.223,,0.0,,,,0.155,,0.155,,0.0,0.0,0.0,0.0,0.0,0.51,-0.32,0.44,-0.95,0.69,5.285714285714286,5.285714285714286,1.0,0.0,43.8323248046983,130.4971750688808,0.0,0.0,
267,170611,TRIA.,USD,0,1.0,88,1,30302010,0.18899999999999997,,27.976999999999997,,,,2.427,,1.041,,-64.423,,,,5.809,,0.21899999999999997,,-25.557,,-25.619,,13.652999999999999,,57.747,,,,0.077,,-25.619,,0.0,,0.0,,0.0,,0.456,,0.934,,,,,,-26.005,,-0.44,,-0.44,,-0.44,,0.0,,0.0,,20.807,,0.461,,0.0,,13.487,,19.455,,0.0,,0.009000000000000001,,-0.486,,4.794,,1.952,,8.222999999999999,,27.976999999999997,,8.522,,0.0,,-0.001,,-25.619,,0.41600000000000004,,0.0,,-22.730999999999998,,-0.44,,-25.596,,,,2.477,,,,83.87799999999999,,-66.855,,3.739,,27.14,,19.455,,0.0,,,,0.022000000000000002,,20.807,,19.455,,0.023,,0.0,,17.384,,3.8089999999999997,,0.006999999999999999,,52.68899999999999,,39.036,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,
268,170898,BLGX,USD,1,1.0,5,2,30302010,0.392,,0.664,,-0.5379,,11.011,,0.23800000000000002,,-14.218,,-14.312000000000001,,0.064,,-0.155,,-25.362,,-25.368000000000002,,0.0,,17.695999999999998,,10.696,,0.003,0.004242640687119285,-25.368000000000002,,7.605,,0.0,,6.664,,0.11800000000000001,,0.083,,0.0,,0.0,,-4.754,,-1.43,,-1.43,,-1.43,,0.0,,0.0,,5.89,,21.793000000000003,,0.0,,0.0,,-7.553999999999999,,0.094,,0.0,,0.0,,0.0,,-2.51,,8.218,,0.664,,14.882,,0.0,,0.0,,-25.368000000000002,,0.001,,0.0,,-3.5410000000000004,,-0.75,,-25.601999999999997,,0.0,,0.237,,0.0,,0.0,,-25.493000000000002,,0.07,,0.0,,-14.218,,0.0,,-25.364,,0.006,,4.64,,-14.218,,-0.11699999999999999,0.16546298679765212,0.0,,-7.834,,,,2.1630000000000003,,4.636,,4.636,,1.0,18.686,1.0,0.0,0.0,0.55,-0.08,0.11,-0.83,0.9,0.7631578947368421,0.7631578947368421,1.0,0.0,42.151722493429354,105.78056296142626,0.0,0.0,
