,gvkey,fyear,datafmt,tic,conm,at,capx,cogs,cshfd,cshpri,dltt,dp,epsfi,epsfx,epspi,epspx,ib,ibmii,mii,ni,nopi,pi,ppent,reuna,sale,seq,teq,txt,wcap,xido,xint,xsga,cshtr_c,at,adjex_f
628,11535,2010,SUMM_STD,WINN,WINN-DIXIE STORES INC,1838.067,189.062,4884.639,55.196,54.911,20.075,103.554,0.52,0.67,0.53,0.67,36.784,36.784,0,28.897,-2.975,32.478,680.936,109.963,6980.118,923.737,923.737,-4.306,240.628,-7.887,6.267,1950.205,127185357,1838.067,1
629,11535,2010,STD,WINN,WINN-DIXIE STORES INC,1838.067,189.062,5077.958,55.196,54.911,20.075,103.554,0.52,0.52,0.53,0.53,28.897,28.897,0,28.897,-4.067,24.591,680.936,109.963,7247.804,923.737,923.737,-4.306,240.628,0,6.267,2031.367,127185357,1838.067,1
630,11535,2011,SUMM_STD,WINN,WINN-DIXIE STORES INC,1799.79,92.632,4845.913,55.654,55.654,31.875,116.595,-1.26,-0.54,-1.26,-0.54,-29.792,-29.792,0,-70.13,-4.197,-33.025,658.891,39.833,6880.776,863.508,863.508,-3.233,222.584,-40.338,8.194,1938.902,312644070,1799.79,1
631,11535,2011,STD,WINN,WINN-DIXIE STORES INC,1799.79,92.632,4845.913,55.654,55.654,31.875,116.595,-1.26,-0.54,-1.26,-0.54,-29.792,-29.792,0,-70.13,-4.197,-33.025,658.891,39.833,6880.776,863.508,863.508,-3.233,222.584,-40.338,8.194,1938.902,312644070,1799.79,1
632,11670,2010,SUMM_STD,HRG,HARBINGER GROUP INC,4016.2,40.374,2236.577,132.399,132.399,1723.1,100.761,-1.15,-1.13,-1.15,-1.13,-149.134,-195.507,-46.373,-151.869,-167.692,-132.312,,-150.309,2567.011,701.655,1177.827,63.195,,-2.735,194.293,,5359840,4016.2,1
633,11670,2010,STD,HRG,HARBINGER GROUP INC,483.934,0.143,0,19.286,19.286,345.146,0.044,-1.16,-1.16,-1.16,-1.16,-22.305,-22.308,-0.003,-22.305,0.743,-23.066,0.137,1.543,0,124.299,124.326,-0.758,101.656,0,4.963,18.802,5359840,483.934,1
634,11670,2011,SUMM_STD,HRG,HARBINGER GROUP INC,23590.888,38.25,3094.881,158.384,139.233,2127.7,94.522,0.09,0.09,0.11,0.11,42.059,7.379,-34.68,42.059,-18.729,57.934,,-128.083,3477.782,895.441,1373.139,50.555,,0,211.716,,11089340,23590.888,1
635,11670,2011,STD,HRG,HARBINGER GROUP INC,23579.554,38.25,2266.278,158.384,139.233,2032.69,92.837,0.04,0.04,0.07,0.07,34.795,0.115,-34.68,34.795,-14.833,50.67,206.799,-135.347,3477.782,1255.964,1733.662,50.555,,0,211.716,830.288,11089340,23579.554,1
636,11670,2012,SUMM_STD,HRG,HARBINGER GROUP INC,25200.491,53.518,3763.711,139.818,139.356,2150.625,253.087,0.15,0.15,0.15,0.15,89.556,110.668,21.112,89.556,-219.216,25.386,221.6,-98.168,4480.716,1177.597,1598.973,-85.282,,0,219.316,,45664726,25200.491,1
637,11670,2012,STD,HRG,HARBINGER GROUP INC,25200.491,53.518,2937.548,139.818,139.356,2150.625,253.087,0.15,0.15,0.15,0.15,89.556,110.668,21.112,89.556,-174.073,25.386,214.319,-98.168,4480.716,1728.772,2150.148,-85.282,,0,219.316,826.163,45664726,25200.491,1
638,11670,2013,SUMM_STD,HRG,HARBINGER GROUP INC,27908.8,100.1,4354.9,139.856,139.856,4793.2,313.4,-0.67,-0.67,-0.67,-0.67,-45.8,-69,-23.2,-45.8,-455,118.3,993.3,-192.4,5543.4,724.7,1133.5,187.3,,0,301.8,,67461575,27908.8,1
639,11670,2013,STD,HRG,HARBINGER GROUP INC,27908.8,100.1,4354.9,139.856,139.856,4793.2,313.4,-0.67,-0.67,-0.67,-0.67,-45.8,-69,-23.2,-45.8,-107.2,118.3,993.3,-192.4,5543.4,1384.9,1793.7,187.3,,0,301.8,,67461575,27908.8,1
640,11922,2010,SUMM_STD,NGVC,NATURAL GROCERS VITAMIN CTGE,60.272,11.443,154.287,22.461,22.372,17.406,5.51,0.2,0.2,0.2,0.2,4.408,5.597,1.189,4.408,0.024,8.063,27.961,10.102,226.91,10.896,12.307,2.466,5.796,0,0.988,58.086,,60.272,
641,11922,2010,STD,NGVC,NATURAL GROCERS VITAMIN CTGE,60.272,11.443,154.287,21.89,21.803,17.406,5.51,0.2,0.2,0.2,0.2,4.408,5.596,1.188,4.408,0.024,8.062,27.961,10.102,226.91,10.896,12.307,2.466,5.796,0,0.989,58.086,,60.272,
642,11922,2011,SUMM_STD,NGVC,NATURAL GROCERS VITAMIN CTGE,78.915,20.446,179.472,22.461,22.372,16.344,7.69,0.16,0.16,0.16,0.16,3.504,4.61,1.106,3.504,0.067,6.777,41.737,13.606,264.544,14.4,15.927,2.167,1.105,0,0.701,69.971,,78.915,
643,11922,2011,STD,NGVC,NATURAL GROCERS VITAMIN CTGE,78.915,20.446,179.472,21.89,21.803,16.344,7.69,0.16,0.16,0.16,0.16,3.504,4.61,1.106,3.504,0.067,6.777,41.737,13.606,264.544,14.4,15.927,2.167,1.105,0,0.701,69.971,,78.915,
644,11922,2012,SUMM_STD,NGVC,NATURAL GROCERS VITAMIN CTGE,125.662,25.259,227.38,22.463,22.372,5.537,9.948,0.3,0.3,0.3,0.3,6.649,7.477,0.828,6.649,0.025,11.432,64.603,20.255,336.385,72.949,72.949,3.955,24.82,0,0.588,87.062,21725607,125.662,1
645,11922,2012,STD,NGVC,NATURAL GROCERS VITAMIN CTGE,125.662,25.258,236.893,21.89,21.803,5.537,9.948,0.3,0.3,0.3,0.3,6.649,7.477,0.828,6.649,0.025,11.432,64.603,20.255,336.385,72.949,72.949,3.955,24.82,0,0.588,77.549,21725607,125.662,1
646,11922,2013,SUMM_STD,NGVC,NATURAL GROCERS VITAMIN CTGE,159.903,39.708,291.426,22.441,22.399,19.648,13.496,0.47,0.47,0.47,0.47,10.552,10.552,0,10.552,0.009,16.931,98.91,30.807,430.655,84.533,84.533,6.379,21.467,0,2.166,106.645,30638830,159.903,1
647,11922,2013,STD,NGVC,NATURAL GROCERS VITAMIN CTGE,159.903,39.708,304.213,22.441,22.399,19.648,13.496,0.47,0.47,0.47,0.47,10.552,10.552,0,10.552,0.009,16.931,98.91,30.807,430.655,84.533,84.533,6.379,21.467,0,2.166,93.858,30638830,159.903,1
648,11930,2010,SUMM_STD,CAW,CCA INDUSTRIES INC,36.312,0.095,21.58,7.054,7.054,0.008,0.229,-0.24,-0.24,-0.24,-0.24,-1.665,-1.665,0,-1.665,-1.767,-2.358,0.551,24.806,50.345,27.17,27.17,-0.693,22.884,0,0.004,29.123,4111568,36.312,1
649,11930,2010,STD,CAW,CCA INDUSTRIES INC,36.556,0.095,21.58,7.054,7.054,0.008,0.229,-0.24,-0.24,-0.24,-0.24,-1.665,-1.665,0,-1.665,0.31,-2.358,0.551,24.454,50.503,26.818,26.818,-0.693,22.532,0,0.004,29.123,4111568,36.556,1
650,11930,2011,SUMM_STD,CAW,CCA INDUSTRIES INC,34.905,0.18,20.246,7.054,7.054,0.002,0.205,0.07,0.07,0.07,0.07,0.492,0.492,0,0.492,-0.121,0.953,0.526,23.323,49.033,25.608,25.608,0.461,21.557,0,0.001,27.507,2677639,34.905,1
651,11930,2011,STD,CAW,CCA INDUSTRIES INC,34.905,0.18,20.246,7.054,7.054,0.002,0.205,0.07,0.07,0.07,0.07,0.492,0.492,0,0.492,0.27,0.953,0.526,23.323,49.242,25.608,25.608,0.461,21.557,0,0.001,27.507,2677639,34.905,1
652,11930,2012,SUMM_STD,CAW,CCA INDUSTRIES INC,35.271,0.767,23.005,7.054,7.054,0.013,0.214,0.07,0.07,0.07,0.07,0.465,0.465,0,0.465,0.478,0.944,1.025,21.813,53.169,24.248,24.248,0.479,22.669,0,0,29.484,1536962,35.271,1
653,11930,2012,STD,CAW,CCA INDUSTRIES INC,35.271,0.767,23.005,7.054,7.054,0.013,0.214,0.07,0.07,0.07,0.07,0.465,0.465,0,0.465,0.39,0.944,1.025,21.813,53.386,24.248,24.248,0.479,22.669,0,0,29.484,1536962,35.271,1
654,11930,2013,SUMM_STD,CAW,CCA INDUSTRIES INC,26.346,0.743,21.953,7.038,7.038,0.03,0.324,-0.88,-0.88,-0.88,-0.88,-6.193,-6.193,0,-6.193,0.045,-9.773,1.49,14.481,38.79,17.062,17.062,-3.58,12.911,0,0.002,26.329,2510994,26.346,1
655,11930,2013,STD,CAW,CCA INDUSTRIES INC,26.346,0.743,21.953,7.038,7.038,0.03,0.324,-0.88,-0.88,-0.88,-0.88,-6.193,-6.193,0,-6.193,0.043,-9.773,1.49,14.481,38.811,17.062,17.062,-3.58,12.911,0,0.002,26.329,2510994,26.346,1
656,11976,2009,SUMM_STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,18.92,0.499,18.167,6.21,6.013,0,0.699,0.58,0.58,0.6,0.6,3.58,,0,3.58,0.027,5.671,5.186,6.924,28.437,14.731,,2.091,8.931,0,0,3.927,2767736,18.92,1
657,11976,2009,STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,18.92,0.499,18.167,6.21,6.013,0,0.699,0.58,0.58,0.6,0.6,3.58,3.58,0,3.58,0.027,5.671,5.186,6.924,28.437,14.731,14.731,2.091,8.931,0,0,3.927,2767736,18.92,1
658,11976,2010,SUMM_STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,21.439,1.298,20.221,6.29,6.051,0,0.67,0.62,0.62,0.65,0.65,3.911,3.911,0,3.911,0.059,6.009,6.275,8.412,31.128,16.654,16.654,2.098,9.831,0,0,4.287,2189806,21.439,1
659,11976,2010,STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,21.439,1.298,20.221,6.29,6.051,0,0.67,0.62,0.62,0.65,0.65,3.911,3.911,0,3.911,0.059,6.009,6.275,8.412,31.128,16.654,16.654,2.098,9.831,0,0,4.287,2189806,21.439,1
660,11976,2011,SUMM_STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,24.163,3.261,23.294,6.295,6.111,0,0.751,0.62,0.62,0.63,0.63,3.876,3.876,0,3.876,0.059,5.912,8.516,9.838,34.627,18.736,18.736,2.036,10.557,0,0,4.729,2192651,24.163,1
661,11976,2011,STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,24.163,3.261,23.294,6.295,6.111,0,0.751,0.62,0.62,0.63,0.63,3.876,3.876,0,3.876,0.059,5.912,8.516,9.838,34.627,18.736,18.736,2.036,10.557,0,0,4.729,2192651,24.163,1
662,11976,2012,SUMM_STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,23.834,0.743,24.408,6.219,6.079,0,0.935,0.24,0.24,0.24,0.24,1.478,1.35,-0.128,1.478,-2.65,2.583,6.777,8.642,36.315,16.383,17.389,1.233,8.981,0,0,5.739,3625900,23.834,1
663,11976,2012,STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,23.834,0.743,24.408,6.219,6.079,0,0.935,0.24,0.24,0.24,0.24,1.478,1.35,-0.128,1.478,0.044,2.583,6.777,8.642,36.315,16.383,17.389,1.233,8.981,0,0,5.739,3625900,23.834,1
664,11976,2013,SUMM_STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,37.466,2.518,24.98,6.437,6.1,6.292,1.027,0.68,0.68,0.72,0.72,4.392,3.135,-1.257,4.392,-0.683,5.289,8.489,10.345,39.185,20.422,22.165,2.154,9.034,0,0.049,7.157,2965211,37.466,1
665,11976,2013,STD,RMCF,ROCKY MOUNTAIN CHOC FACT INC,37.466,2.518,24.98,6.437,6.1,6.292,1.027,0.68,0.68,0.72,0.72,4.392,3.135,-1.257,4.392,0.085,5.289,8.489,10.345,39.185,20.422,22.165,2.154,9.034,0,0.049,7.157,2965211,37.466,1
666,12151,2010,SUMM_STD,COTY,COTY INC,3781.8,87.5,1335.1,280.2,280.2,,199.2,0.22,0.22,0.22,0.22,61.7,87.3,25.6,61.7,,119.7,,-87,3482.9,419.7,432.5,32.4,,0,,1723,,3781.8,
667,12151,2010,STD,COTY,COTY INC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,12151,2011,SUMM_STD,COTY,COTY INC,6813.9,82.9,1485.9,339.1,329.4,2575.1,204.4,0.18,0.18,0.19,0.19,61.7,89.9,28.2,61.7,-102.4,185,463,-65.9,4086.1,1361.9,1373.4,95.1,255.6,0,78,2030.4,,6813.9,
669,12151,2011,STD,COTY,COTY INC,6813.9,82.9,1485.9,382.831,382.831,2575.1,204.4,0.16,0.16,0.16,0.16,61.7,89.9,28.2,61.7,-9.9,185,463,-65.9,4086.1,1361.9,1373.4,95.1,255.6,0,86,2030.4,,6813.9,
670,12151,2012,SUMM_STD,COTY,COTY INC,6183.4,177.4,1684.5,373,373,2270.2,225.3,-0.87,-0.87,-0.87,-0.87,-324.4,-293.3,31.1,-324.4,-665.9,-331.1,465.8,-390.3,4611.3,857.2,869.2,-37.8,225.5,0,86.7,2280,,6183.4,1
671,12151,2012,STD,COTY,COTY INC,6183.4,177.4,1684.5,382.831,382.831,2270.2,225.3,-0.85,-0.85,-0.85,-0.85,-324.4,-293.3,31.1,-324.4,-29.8,-331.1,465.8,-390.3,4611.3,1029.6,1041.6,-37.8,225.5,0,90.4,2280,,6183.4,1
672,12151,2013,SUMM_STD,COTY,COTY INC,6470,193.9,1690.9,396.4,381.7,2590.1,242.1,0.42,0.42,0.44,0.44,168,201.9,33.9,168,-53.4,318.7,500.7,-329,4649.1,1494,1509.7,116.8,953.7,0,77.2,2266.8,196448967,6470,1
673,12151,2013,STD,COTY,COTY INC,6470,193.9,1690.9,382.831,382.831,2590.1,242.1,0.44,0.44,0.44,0.44,168,201.9,33.9,168,4.1,318.7,500.7,-329,4649.1,1494,1509.7,116.8,953.7,0,77.2,2266.8,196448967,6470,1
678,12575,2009,SUMM_STD,CYAN,CYANOTECH CORP,12.148,1.032,8.597,5.346,5.251,0.756,0.512,0.26,0.26,0.26,0.26,1.391,1.391,0,1.391,-0.132,1.415,4.681,-18.53,15.742,9.12,9.12,0.024,4.942,0,0.109,4.977,4068043,12.148,1
679,12575,2009,STD,CYAN,CYANOTECH CORP,12.148,1.032,8.597,5.346,5.251,0.756,0.512,0.26,0.26,0.26,0.26,1.391,1.391,0,1.391,-0.128,1.415,4.681,-18.53,15.742,9.12,9.12,0.024,4.942,0,0.113,4.977,4068043,12.148,1
680,12575,2010,SUMM_STD,CYAN,CYANOTECH CORP,13.86,0.514,9.869,5.413,5.353,0.553,0.617,0.32,0.32,0.32,0.32,1.73,1.73,0,1.73,-0.018,1.163,4.557,-16.8,16.827,11.111,11.111,-0.567,6.285,0,0.07,5.09,4613748,13.86,1
681,12575,2010,STD,CYAN,CYANOTECH CORP,13.86,0.514,9.869,5.413,5.353,0.553,0.617,0.32,0.32,0.32,0.32,1.73,1.73,0,1.73,-0.018,1.163,4.557,-16.8,16.827,11.111,11.111,-0.567,6.285,0,0.07,5.09,4613748,13.86,1
682,12575,2011,SUMM_STD,CYAN,CYANOTECH CORP,19.038,2.029,14.162,5.534,5.414,0.4,0.695,0.66,0.66,0.67,0.67,3.632,3.632,0,3.632,-0.052,2.853,5.834,-13.168,24.631,15.265,15.265,-0.779,8.058,0,0.055,6.814,5977303,19.038,1
683,12575,2011,STD,CYAN,CYANOTECH CORP,19.038,2.029,14.162,5.534,5.414,0.4,0.695,0.66,0.66,0.67,0.67,3.632,3.632,0,3.632,-0.052,2.853,5.834,-13.168,24.631,15.265,15.265,-0.779,8.058,0,0.055,6.814,5977303,19.038,1
684,12575,2012,SUMM_STD,CYAN,CYANOTECH CORP,28.587,3.894,15.776,5.655,5.455,5.454,0.847,0.74,0.74,0.77,0.77,4.209,4.209,0,4.209,-0.043,2.188,8.835,-8.959,27.581,20.227,20.227,-2.021,9.306,0,0.114,8.613,9015268,28.587,1
685,12575,2012,STD,CYAN,CYANOTECH CORP,28.587,3.894,15.776,5.655,5.455,5.454,0.847,0.74,0.74,0.77,0.77,4.209,4.209,0,4.209,0.008,2.188,8.835,-8.959,27.581,20.227,20.227,-2.021,9.306,0,0.114,8.613,9015268,28.587,1
686,12575,2013,SUMM_STD,CYAN,CYANOTECH CORP,30.31,4.117,16.255,5.661,5.478,5.263,1.086,-0.03,-0.03,-0.04,-0.04,-0.195,-0.195,0,-0.195,0.153,0.047,11.826,-9.154,28.905,20.847,20.847,0.242,8.898,0,0.317,11.353,2672383,30.31,1
687,12575,2013,STD,CYAN,CYANOTECH CORP,30.31,4.117,16.255,5.661,5.478,5.263,1.086,-0.03,-0.03,-0.04,-0.04,-0.195,-0.195,0,-0.195,0.153,0.047,11.826,-9.154,28.905,20.847,20.847,0.242,8.898,0,0.317,11.353,2672383,30.31,1
688,12756,2010,SUMM_STD,CCE,COCA-COLA ENTERPRISES INC,8596,291,4139,340,339,2124,264,1.83,1.83,1.84,1.84,624,624,0,624,-128,746,2220,57,6714,3143,3143,122,288,0,63,1374,1338640190,8596,1
689,12756,2010,STD,CCE,COCA-COLA ENTERPRISES INC,8596,291,4139,340,339,2124,264,1.83,1.83,1.84,1.84,624,624,0,624,-1,746,2220,57,6714,3143,3143,122,288,0,63,1374,1338640190,8596,1
690,12756,2011,SUMM_STD,CCE,COCA-COLA ENTERPRISES INC,9094,376,5133,327,319,2996,321,2.29,2.29,2.35,2.35,749,749,0,749,-27,945,2230,638,8284,2899,2899,196,838,0,85,1773,838561314,9094,1
691,12756,2011,STD,CCE,COCA-COLA ENTERPRISES INC,9094,376,5133,327,319,2996,321,2.29,2.29,2.35,2.35,749,749,0,749,-3,945,2230,638,8284,2899,2899,196,838,0,85,1773,838561314,9094,1
692,12756,2012,SUMM_STD,CCE,COCA-COLA ENTERPRISES INC,9510,378,5041,301,294,2834,335,2.25,2.25,2.3,2.3,677,677,0,677,-82,837,2322,1126,8062,2693,2693,160,183,0,94,1673,656588025,9510,1
693,12756,2012,STD,CCE,COCA-COLA ENTERPRISES INC,9510,378,5041,301,294,2834,335,2.25,2.25,2.3,2.3,677,677,0,677,3,837,2322,1126,8062,2693,2693,160,183,0,94,1673,656588025,9510,1
694,12756,2013,SUMM_STD,CCE,COCA-COLA ENTERPRISES INC,9525,313,5227,273,268,3726,308,2.44,2.44,2.49,2.49,667,667,0,667,-131,805,2353,1577,8212,2280,2280,138,373,0,103,1638,587659738,9525,1
695,12756,2013,STD,CCE,COCA-COLA ENTERPRISES INC,9525,313,5227,273,268,3726,308,2.44,2.44,2.49,2.49,667,667,0,667,-6,805,2353,1577,8212,2280,2280,138,373,0,103,1638,587659738,9525,1
696,12761,2010,SUMM_STD,STKL,SUNOPTA INC,609.3,19.183,689.008,66.028,65.179,42.485,16.643,0.92,0.25,0.94,0.26,16.635,18.003,1.368,61.066,-8.543,25.126,,95.212,831.677,291.042,305.127,7.123,98.781,44.431,9.95,82.407,74270764,609.3,1
697,12761,2010,STD,STKL,SUNOPTA INC,609.684,19.698,741.303,66.028,65.179,42.735,17.859,0.92,0.19,0.94,0.2,12.685,13.566,0.881,61.066,0.881,19.029,120.055,95.212,898.931,291.042,305.235,5.463,98.443,48.381,9.95,100.044,74270764,609.684,1
698,12761,2011,SUMM_STD,STKL,SUNOPTA INC,631.503,17.22,884.692,66.583,65.644,17.066,17.996,0.08,0.24,0.08,0.25,16.23,17.866,1.636,5.296,1.841,27.762,120.584,100.508,1019.871,299.132,314.948,9.896,95.678,-10.934,9.086,82.176,69214570,631.503,1
699,12761,2011,STD,STKL,SUNOPTA INC,631.503,17.312,936.41,66.583,65.644,17.066,19.447,0.08,0.14,0.08,0.15,9.575,11.211,1.636,5.296,-0.7,19.258,120.734,100.508,1082.076,299.132,314.948,8.047,95.678,-4.279,9.086,92.078,69214570,631.503,1
700,12761,2012,SUMM_STD,STKL,SUNOPTA INC,707.31,24.251,942.034,66.611,65.898,51.273,20.226,0.36,0.34,0.37,0.35,22.968,24.511,1.543,24.224,-0.879,35.445,140.579,124.732,1091.064,326.151,343.535,10.934,127.972,1.256,9.602,82.878,43118417,707.31,1
701,12761,2012,STD,STKL,SUNOPTA INC,707.31,24.251,942.034,66.611,65.898,51.273,20.226,0.36,0.34,0.37,0.35,22.968,24.511,1.543,24.224,1.121,35.445,140.579,124.732,1091.064,326.151,343.535,10.934,127.972,1.256,9.602,82.878,43118417,707.31,1
702,12761,2013,SUMM_STD,STKL,SUNOPTA INC,705.935,33.928,1033.015,67.832,66.288,42.654,22.399,-0.13,-0.12,-0.13,-0.12,-8.164,-8.654,-0.49,-8.524,-30.303,-0.874,158.073,116.208,1181.929,325.304,342.612,7.78,132.573,-0.36,8.046,89.04,62761424,705.935,1
703,12761,2013,STD,STKL,SUNOPTA INC,705.935,33.928,1033.015,67.832,66.288,42.654,22.399,-0.13,-0.12,-0.13,-0.12,-8.164,-8.654,-0.49,-8.524,1.735,-0.874,158.073,116.208,1181.929,325.304,342.612,7.78,132.573,-0.36,8.046,89.04,62761424,705.935,1
704,12785,2010,SUMM_STD,PPC,PILGRIM'S PRIDE CORP,3218.898,179.332,6185.273,224.996,224.996,1281.16,231.045,0.39,0.39,0.39,0.39,87.141,90.326,3.185,87.141,-86.235,66.488,1358.136,-348.653,6881.629,1072.663,1078.596,-23.838,971.83,0,103.044,209.544,122286003,3218.898,1
705,12785,2010,STD,PPC,PILGRIM'S PRIDE CORP,3218.898,179.332,6201.218,214.282,214.282,1281.16,215.1,0.41,0.41,0.41,0.41,87.141,90.326,3.185,87.141,18.177,66.488,1358.136,-348.653,6881.629,1072.663,1078.596,-23.838,971.83,0,106.849,209.544,122286003,3218.898,1
706,12785,2011,SUMM_STD,PPC,PILGRIM'S PRIDE CORP,2879.545,135.968,7467.516,224.996,224.996,1408.001,209.061,-2.21,-2.21,-2.21,-2.21,-496.772,-495.69,1.082,-496.772,-26.476,-487.126,1241.752,-843.945,7535.698,555.612,558.43,8.564,747.02,0,114.956,204.815,202627920,2879.545,1
707,12785,2011,STD,PPC,PILGRIM'S PRIDE CORP,2879.545,135.968,7480.235,214.282,214.282,1458.001,198.3,-2.32,-2.32,-2.32,-2.32,-496.772,-495.69,1.082,-496.772,1.397,-487.126,1241.752,-843.945,7535.698,555.612,558.43,8.564,747.02,0,114.932,205.993,202627920,2879.545,1
708,12785,2012,SUMM_STD,PPC,PILGRIM'S PRIDE CORP,2913.869,90.327,7537.92,250.216,250.101,1148.87,147.414,0.7,0.7,0.7,0.7,174.234,174.042,-0.192,174.234,0.698,153.062,1189.921,-669.711,8121.382,906.371,908.997,-20.98,812.551,0,106.643,177.041,200812696,2913.869,1
709,12785,2012,STD,PPC,PILGRIM'S PRIDE CORP,2913.869,90.327,7548.034,250.216,250.101,1148.87,137.3,0.7,0.7,0.7,0.7,174.234,174.042,-0.192,174.234,9.363,153.062,1189.921,-669.711,8121.382,906.371,908.997,-20.98,812.551,0,106.643,177.041,200812696,2913.869,1
710,12785,2013,SUMM_STD,PPC,PILGRIM'S PRIDE CORP,3172.402,116.223,7415.186,259.241,258.826,501.999,150.523,2.12,2.12,2.12,2.12,549.555,549.713,0.158,549.555,-1.378,573.94,1151.811,-120.156,8411.148,1489.818,1492.602,24.227,845.584,0,89.206,180.915,228434020,3172.402,1
711,12785,2013,STD,PPC,PILGRIM'S PRIDE CORP,3172.402,116.223,7424.509,259.241,258.826,501.999,141.2,2.12,2.12,2.12,2.12,549.555,549.713,0.158,549.555,4.283,573.94,1151.811,-120.156,8411.148,1489.818,1492.602,24.227,845.584,0,89.206,180.915,228434020,3172.402,1
712,12825,2010,SUMM_STD,JJSF,J & J SNACK FOODS CORP,483.994,33.531,444.425,18.703,18.528,0.619,24.498,2.59,2.59,2.61,2.61,48.409,48.409,0,48.409,0.751,78.097,110.092,344.976,696.703,380.575,380.575,29.688,149.45,0,,150.434,13917616,483.994,1
713,12825,2010,STD,JJSF,J & J SNACK FOODS CORP,483.994,33.531,439.738,18.703,18.528,0.619,29.185,2.59,2.59,2.61,2.61,48.409,48.409,0,48.409,0.935,78.097,110.092,344.976,696.703,380.575,380.575,29.688,149.45,0,,150.434,13917616,483.994,1
714,12825,2011,SUMM_STD,JJSF,J & J SNACK FOODS CORP,550.816,29.124,489.251,18.789,18.672,0.523,25.046,2.93,2.93,2.95,2.95,55.063,55.063,0,55.063,6.937,84.066,124.65,391.285,744.071,432.388,432.388,29.003,184.002,0,,152.645,12131827,550.816,1
715,12825,2011,STD,JJSF,J & J SNACK FOODS CORP,550.816,29.124,484.44,18.789,18.672,0.523,29.857,2.93,2.93,2.95,2.95,55.063,55.063,0,55.063,0.903,84.066,124.65,391.285,744.071,432.388,432.388,29.003,184.002,0,,152.645,12131827,550.816,1
716,12825,2012,SUMM_STD,JJSF,J & J SNACK FOODS CORP,603.044,42.8,554.436,18.917,18.854,0.347,26.175,2.86,2.86,2.87,2.87,54.118,54.118,0,54.118,0.915,86.286,141.544,435.608,830.796,475.487,475.487,32.168,226.563,0,,164.814,10905718,603.044,1
717,12825,2012,STD,JJSF,J & J SNACK FOODS CORP,603.044,42.8,549.959,18.917,18.854,0.347,30.652,2.86,2.86,2.87,2.87,54.118,54.118,0,54.118,1.319,86.286,141.544,435.608,830.796,475.487,475.487,32.168,226.563,0,,164.814,10905718,603.044,1
718,12825,2013,SUMM_STD,JJSF,J & J SNACK FOODS CORP,645.661,35.821,570.628,18.878,18.785,0.136,33.253,3.41,3.41,3.43,3.43,64.381,64.381,0,64.381,3.691,100.79,147.164,487.979,867.683,516.565,516.565,36.409,181.478,0,,166.703,11294852,645.661,1
719,12825,2013,STD,JJSF,J & J SNACK FOODS CORP,645.661,35.821,570.628,18.878,18.785,0.136,33.253,3.41,3.41,3.43,3.43,64.381,64.381,0,64.381,3.386,100.79,147.164,487.979,867.683,516.565,516.565,36.409,181.478,0,,166.703,11294852,645.661,1
720,12828,2010,SUMM_STD,NXXIQ,NUTRITION 21 INC,3.962,0.023,2.087,81.388,81.388,15.068,0.387,-0.04,-0.02,-0.04,-0.02,-1.836,-1.836,0,-3.656,0.002,-1.836,0.057,-132.84,8.763,-13.146,-13.146,0,0.891,-1.82,3.781,4.346,106394894,3.962,1
721,12828,2010,STD,NXXIQ,NUTRITION 21 INC,3.962,0.023,2.087,81.388,81.388,15.068,0.387,-0.04,-0.02,-0.04,-0.02,-1.836,-1.836,0,-3.656,0.002,-1.836,0.057,-132.84,8.763,-13.146,-13.146,0,0.891,-1.82,3.781,4.346,106394894,3.962,1
722,12828,2011,SUMM_STD,NXXIQ,NUTRITION 21 INC,3.463,0.022,1.692,154.364,154.364,0,0.143,-0.02,-0.02,-0.02,-0.02,-2.901,-2.901,0,-2.972,0.003,-2.901,0.047,-135.812,6.681,-14.603,-14.603,0,-15.269,-0.071,3.863,3.887,54213917,3.463,1
723,12828,2011,STD,NXXIQ,NUTRITION 21 INC,3.463,0.022,1.692,154.364,154.364,0,0.143,-0.02,-0.02,-0.02,-0.02,-2.901,-2.901,0,-2.972,0.003,-2.901,0.047,-135.812,6.681,-14.603,-14.603,0,-15.269,-0.071,3.863,3.887,54213917,3.463,1
724,12972,2010,SUMM_STD,IMKTA,INGLES MARKETS INC  -CL A,1532.358,92.025,2549.125,24.49,24.49,725.314,78,1.26,1.26,1.26,1.26,30.842,30.842,0,30.842,5.936,48.817,1089.391,290.264,3390.052,409.081,409.081,17.975,103.995,0,64.854,655.192,8771608,1532.358,1
725,12972,2010,STD,IMKTA,INGLES MARKETS INC  -CL A,1529.3,92.025,2556.537,24.49,24.49,725.314,78,1.3,1.3,1.3,1.3,31.739,31.739,0,31.739,5.452,50.335,1089.391,295.024,3399.231,413.84,413.84,18.596,108.755,0,66.137,653.674,8771608,1529.3,1
